index,SeqExome_Cp_11p15,SeqExome_Cp_13q14,SeqExome_Cp_13q34,SeqExome_Cp_15q15,SeqExome_Cp_17p13,SeqExome_Cp_19q13,SeqExome_Cp_1q21,SeqExome_Cp_20q13,SeqExome_Cp_21q22,SeqExome_Cp_3q21,SeqExome_Cp_5q31,SeqExome_Cp_7q22,SeqExome_Cp_9q33,SeqExome_Cp_BIRCs,SeqExome_Cp_CDKN2C,SeqExome_Cp_CYLD,SeqExome_Cp_FAM46C,SeqExome_Cp_MYC,SeqExome_Cp_RB1,SeqExome_Cp_TP53,SeqExome_Cp_TRAF2,SeqExome_Cp_TRAF3,SeqExome_Cp_UTX,SeqExome_Cp_13q14_20percent,SeqExome_Cp_13q14_50percent,SeqExome_Cp_13q34_20percent,SeqExome_Cp_13q34_50percent,SeqExome_Cp_17p13_20percent,SeqExome_Cp_17p13_50percent,SeqExome_Cp_BIRCs_20percent,SeqExome_Cp_BIRCs_50percent,SeqExome_Cp_CDKN2C_20percent,SeqExome_Cp_CDKN2C_50percent,SeqExome_Cp_CYLD_20percent,SeqExome_Cp_CYLD_50percent,SeqExome_Cp_FAM46C_20percent,SeqExome_Cp_FAM46C_50percent,SeqExome_Cp_RB1_20percent,SeqExome_Cp_RB1_50percent,SeqExome_Cp_TP53_20percent,SeqExome_Cp_TP53_50percent,SeqExome_Cp_TRAF2_20percent,SeqExome_Cp_TRAF2_50percent,SeqExome_Cp_TRAF3_20percent,SeqExome_Cp_TRAF3_50percent,SeqExome_Cp_UTX_20percent,SeqExome_Cp_UTX_50percent,SeqExome_Cp_11p15_20percent,SeqExome_Cp_11p15_50percent,SeqExome_Cp_15q15_20percent,SeqExome_Cp_15q15_50percent,SeqExome_Cp_19q13_20percent,SeqExome_Cp_19q13_50percent,SeqExome_Cp_1q21_20percent,SeqExome_Cp_1q21_50percent,SeqExome_Cp_20q13_20percent,SeqExome_Cp_20q13_50percent,SeqExome_Cp_21q22_20percent,SeqExome_Cp_21q22_50percent,SeqExome_Cp_3q21_20percent,SeqExome_Cp_3q21_50percent,SeqExome_Cp_5q31_20percent,SeqExome_Cp_5q31_50percent,SeqExome_Cp_7q22_20percent,SeqExome_Cp_7q22_50percent,SeqExome_Cp_9q33_20percent,SeqExome_Cp_9q33_50percent,SeqExome_Cp_MYC_20percent,SeqExome_Cp_MYC_50percent,SeqExome_Cp_Hyperdiploid_Chr_Count,SeqExome_Cp_Hyperdiploid_Call,SeqWGS_Cp_11p15,SeqWGS_Cp_13q14,SeqWGS_Cp_13q34,SeqWGS_Cp_15q15,SeqWGS_Cp_17p13,SeqWGS_Cp_19q13,SeqWGS_Cp_1q21,SeqWGS_Cp_20q13,SeqWGS_Cp_21q22,SeqWGS_Cp_3q21,SeqWGS_Cp_5q31,SeqWGS_Cp_7q22,SeqWGS_Cp_9q33,SeqWGS_Cp_BIRCs,SeqWGS_Cp_CDKN2C,SeqWGS_Cp_CYLD,SeqWGS_Cp_FAM46C,SeqWGS_Cp_MYC,SeqWGS_Cp_RB1,SeqWGS_Cp_TP53,SeqWGS_Cp_TRAF2,SeqWGS_Cp_TRAF3,SeqWGS_Cp_UTX,SeqWGS_Cp_13q14_20percent,SeqWGS_Cp_13q14_50percent,SeqWGS_Cp_13q34_20percent,SeqWGS_Cp_13q34_50percent,SeqWGS_Cp_17p13_20percent,SeqWGS_Cp_17p13_50percent,SeqWGS_Cp_BIRCs_20percent,SeqWGS_Cp_BIRCs_50percent,SeqWGS_Cp_CDKN2C_20percent,SeqWGS_Cp_CDKN2C_50percent,SeqWGS_Cp_CYLD_20percent,SeqWGS_Cp_CYLD_50percent,SeqWGS_Cp_FAM46C_20percent,SeqWGS_Cp_FAM46C_50percent,SeqWGS_Cp_RB1_20percent,SeqWGS_Cp_RB1_50percent,SeqWGS_Cp_TP53_20percent,SeqWGS_Cp_TP53_50percent,SeqWGS_Cp_TRAF2_20percent,SeqWGS_Cp_TRAF2_50percent,SeqWGS_Cp_TRAF3_20percent,SeqWGS_Cp_TRAF3_50percent,SeqWGS_Cp_UTX_20percent,SeqWGS_Cp_UTX_50percent,SeqWGS_Cp_11p15_20percent,SeqWGS_Cp_11p15_50percent,SeqWGS_Cp_15q15_20percent,SeqWGS_Cp_15q15_50percent,SeqWGS_Cp_19q13_20percent,SeqWGS_Cp_19q13_50percent,SeqWGS_Cp_1q21_20percent,SeqWGS_Cp_1q21_50percent,SeqWGS_Cp_20q13_20percent,SeqWGS_Cp_20q13_50percent,SeqWGS_Cp_21q22_20percent,SeqWGS_Cp_21q22_50percent,SeqWGS_Cp_3q21_20percent,SeqWGS_Cp_3q21_50percent,SeqWGS_Cp_5q31_20percent,SeqWGS_Cp_5q31_50percent,SeqWGS_Cp_7q22_20percent,SeqWGS_Cp_7q22_50percent,SeqWGS_Cp_9q33_20percent,SeqWGS_Cp_9q33_50percent,SeqWGS_Cp_MYC_20percent,SeqWGS_Cp_MYC_50percent,SeqWGS_Cp_Hyperdiploid_Chr_Count,SeqWGS_Cp_Hyperdiploid_Call,RNASeq_CCND1_Call,RNASeq_CCND1_TPM,RNASeq_CCND2_Call,RNASeq_CCND2_TPM,RNASeq_CCND3_Call,RNASeq_CCND3_TPM,RNASeq_FGFR3_Call,RNASeq_FGFR3_TPM,RNASeq_MAFA_Call,RNASeq_MAFA_TPM,RNASeq_MAFB_Call,RNASeq_MAFB_TPM,RNASeq_MAF_Call,RNASeq_MAF_TPM,RNASeq_MYC_Call,RNASeq_MYC_TPM,RNASeq_WHSC1_Call,RNASeq_WHSC1_TPM
MMRF_2015,0.006,-1.0170000000000001,-0.993,-0.022000000000000002,-0.986,-0.848,0.146,-0.001,-0.012,-0.035,-0.032,-0.042,-0.004,0.4,-0.009000000000000001,-0.9990000000000001,0.146,0.92,-1.0170000000000001,-0.986,0.04,-0.02,-0.046,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.004,-1.036,-0.982,-0.027000000000000003,-0.997,-0.87,0.17600000000000002,0.006,-0.005,-0.03,-0.021,-0.040999999999999995,-0.022000000000000002,0.434,-0.022000000000000002,-1.006,-0.021,0.9540000000000001,-1.011,-0.997,-0.022000000000000002,-0.011000000000000001,-0.8640000000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,433.815,0.0,0.220705,0.0,36.974000000000004,0.0,0.0825607,0.0,0.00557589,0.0,0.0263269,0.0,0.0232967,1.0,270.268,0.0,17.2668
MMRF_2016,0.434,-0.11,-0.059000000000000004,0.797,-0.027999999999999997,0.442,-0.022000000000000002,-0.034,-0.018000000000000002,0.37799999999999995,0.376,0.354,0.40399999999999997,0.36200000000000004,-0.075,-0.52,-0.075,-0.084,-0.11,-0.027999999999999997,0.457,-0.049,-0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,0.469,-0.024,-0.019,0.8059999999999999,-0.013999999999999999,0.45399999999999996,0.001,-0.004,-0.019,0.445,0.45899999999999996,0.444,0.449,0.455,-0.021,-0.46299999999999997,-0.021,-0.019,-0.024,-0.013999999999999999,0.449,-0.018000000000000002,-0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,19.5446,0.0,0.176117,0.0,63.0897,0.0,0.00328519,0.0,0.0376712,0.0,0.621123,0.0,0.22242399999999998,0.0,34.2304,0.0,5.659619999999999
MMRF_2017,0.0,-0.0235,-0.023,-0.005000000000000001,0.0065,0.0035000000000000005,-0.0014999999999999996,0.005,0.002000000000000001,-0.0165,-0.021500000000000002,-0.012,-0.0055,-0.0425,-0.009000000000000001,-0.043500000000000004,-0.0045,-0.0165,-0.0235,0.0065,-0.0045,0.0009999999999999992,-0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0175,0.0015000000000000005,0.0075,-0.0025000000000000005,-0.008,0.013000000000000001,0.003,0.0015,0.0145,0.014500000000000002,0.009000000000000001,0.0045000000000000005,0.011000000000000001,-0.003,-0.125,0.0125,0.0215,0.0175,-0.0025000000000000005,0.0045000000000000005,0.012,0.0004999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,457.2485,0.0,0.16735265000000002,0.0,66.42195000000001,0.0,0.058056300000000005,0.0,0.05776665,0.0,2.9683159999999997,0.0,0.7820054999999999,0.0,19.2089,0.0,6.26166
MMRF_2018,0.536,-0.025,-0.023,0.9359999999999999,-0.022000000000000002,0.958,-0.009000000000000001,-0.022000000000000002,0.5329999999999999,0.5379999999999999,0.534,0.54,0.529,0.529,-0.021,-0.02,-0.021,-0.028999999999999998,-0.025,-0.022000000000000002,0.9229999999999999,-0.017,-0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.551,-0.017,-0.025,0.9540000000000001,-0.009000000000000001,0.97,-0.02,0.0,0.546,0.5489999999999999,0.555,0.541,0.5489999999999999,0.561,-0.009000000000000001,-0.008,-0.019,-0.001,-0.017,-0.009000000000000001,0.92,-0.018000000000000002,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,18.8964,0.0,0.0285901,0.0,12.2212,0.0,0.0321415,0.0,0.0442092,0.0,5.4153400000000005,0.0,4.54706,0.0,34.9972,0.0,10.5814
MMRF_2019,-0.023,-0.845,-0.8290000000000001,-0.022000000000000002,0.009000000000000001,0.001,0.49200000000000005,-0.02,-0.011000000000000001,-0.021,-0.018000000000000002,-0.021,-0.031,-0.02,-0.024,0.8640000000000001,-0.028999999999999998,-0.022000000000000002,-0.841,0.009000000000000001,0.023,-0.8640000000000001,-0.857,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20643187014174663,-0.4338111568358486,-0.3675058299039779,0.3532872656607227,-0.04910253772290813,0.29640957933241857,0.22583790580704144,-0.01140066300868769,0.13378943758573375,0.2342371970736166,0.2534599908550525,0.20149554183813448,0.35149714220393236,0.18982373113854561,-0.1138664148351648,-0.2289179240969363,-0.14427343392775488,0.0650824150596878,-0.4440106310013716,-0.048914491758241786,0.3538992673992676,-0.21903692272519446,-0.26027438742487347,0.5082304526748971,0.4615912208504801,0.4272976680384088,0.39026063100137176,0.11591220850480109,0.08367626886145405,0.03909465020576132,0.027434842249657063,0.144718792866941,0.10356652949245541,0.24348422496570646,0.20896204846822133,0.20713305898491083,0.15775034293552812,0.49382716049382713,0.4513031550068587,0.11454046639231824,0.08367626886145405,0.004801097393689987,0.0006858710562414266,0.19135802469135801,0.1646090534979424,0.3401920438957476,0.3045267489711934,0.3662551440329218,0.34910836762688613,0.5185185185185185,0.5009144947416553,0.5363511659807956,0.5077732053040696,0.3895747599451303,0.34910836762688613,0.051668952903520804,0.044352994970278926,0.2503429355281207,0.23593964334705075,0.4410150891632373,0.4227251943301326,0.46296296296296297,0.44878829446730684,0.3731138545953361,0.3497942386831276,0.5850480109739369,0.5569272976680384,0.1579789666209419,0.12322816643804298,3.5852766346593503,0.5212620027434842,0.0,0.462164,0.0,33.727,0.0,7.01518,0.0,0.00255388,0.0,0.022626900000000002,0.0,6.3272,0.0,2.22411,0.0,1.0544,0.0,4.73765
MMRF_2021,0.145,0.174,0.02,0.07,-0.102,-0.08,-0.044000000000000004,-0.047,-0.064,0.10099999999999999,0.08800000000000001,0.083,0.07,0.248,-0.022000000000000002,0.059000000000000004,0.027999999999999997,0.10800000000000001,0.5529999999999999,-0.102,-0.159,-0.125,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20643187014174663,-0.4338111568358486,-0.3675058299039779,0.3532872656607227,-0.04910253772290813,0.29640957933241857,0.22583790580704144,-0.01140066300868769,0.13378943758573375,0.2342371970736166,0.2534599908550525,0.20149554183813448,0.35149714220393236,0.18982373113854561,-0.1138664148351648,-0.2289179240969363,-0.14427343392775488,0.0650824150596878,-0.4440106310013716,-0.048914491758241786,0.3538992673992676,-0.21903692272519446,-0.26027438742487347,0.5082304526748971,0.4615912208504801,0.4272976680384088,0.39026063100137176,0.11591220850480109,0.08367626886145405,0.03909465020576132,0.027434842249657063,0.144718792866941,0.10356652949245541,0.24348422496570646,0.20896204846822133,0.20713305898491083,0.15775034293552812,0.49382716049382713,0.4513031550068587,0.11454046639231824,0.08367626886145405,0.004801097393689987,0.0006858710562414266,0.19135802469135801,0.1646090534979424,0.3401920438957476,0.3045267489711934,0.3662551440329218,0.34910836762688613,0.5185185185185185,0.5009144947416553,0.5363511659807956,0.5077732053040696,0.3895747599451303,0.34910836762688613,0.051668952903520804,0.044352994970278926,0.2503429355281207,0.23593964334705075,0.4410150891632373,0.4227251943301326,0.46296296296296297,0.44878829446730684,0.3731138545953361,0.3497942386831276,0.5850480109739369,0.5569272976680384,0.1579789666209419,0.12322816643804298,3.5852766346593503,0.5212620027434842,0.19765739385065886,203.49076579182534,0.014641288433382138,97.54668764636168,0.013177159590043924,36.06266680697899,0.09150805270863836,75.29704828244519,0.010248901903367497,3.452406730416055,0.013177159590043924,3.8815505542142517,0.048316251830161056,8.079129644304546,0.04758418740849195,58.69499323562713,0.13396778916544655,41.38069001220112
MMRF_2024,-0.015,-0.956,-0.004,-0.006,-0.006999999999999999,0.01,-0.004,-0.003,0.013999999999999999,-0.012,-0.017,-0.017,0.001,0.01,-0.01,-0.013000000000000001,-0.009000000000000001,-0.002,-0.956,-0.006999999999999999,0.001,0.021,-0.9079999999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,-0.92,0.028999999999999998,0.011000000000000001,-0.16,-0.149,0.011000000000000001,-0.001,0.016,0.034,0.023,0.032,0.003,0.042,0.01,-0.003,0.011000000000000001,0.027000000000000003,-0.935,-0.16,0.003,0.026000000000000002,-0.873,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19765739385065886,203.49076579182534,0.014641288433382138,97.54668764636168,0.013177159590043924,36.06266680697899,0.09150805270863836,75.29704828244519,0.010248901903367497,3.452406730416055,0.013177159590043924,3.8815505542142517,0.048316251830161056,8.079129644304546,0.04758418740849195,58.69499323562713,0.13396778916544655,41.38069001220112
MMRF_2026,-0.003,-0.001,-0.001,-0.001,-0.006999999999999999,0.573,-0.006,-0.009000000000000001,-0.006,0.564,0.001,0.5760000000000001,-0.009000000000000001,0.573,-0.006999999999999999,-0.022000000000000002,-0.003,-0.004,-0.001,-0.006999999999999999,0.001,-0.006999999999999999,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.013000000000000001,0.011000000000000001,0.005,0.001,-0.005,0.575,0.008,-0.002,0.006,0.5870000000000001,0.004,0.584,0.006,0.588,0.002,0.001,0.008,0.015,0.011000000000000001,-0.005,-0.005,0.006999999999999999,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,78.5472,0.0,0.21504099999999998,0.0,12.4123,0.0,0.00626743,0.0,0.0973886,0.0,0.0743337,0.0,0.0316255,0.0,124.287,0.0,17.0618
MMRF_2035,-0.034,-0.981,-0.96,0.536,-0.012,0.542,0.539,-0.716,0.526,0.517,0.522,0.508,0.536,-0.052000000000000005,-0.8440000000000001,-0.024,-0.035,-0.042,-0.981,-0.012,0.573,-0.006999999999999999,-0.049,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,-0.016,-0.973,-0.963,0.547,-0.009000000000000001,0.539,0.55,-0.721,0.547,0.5489999999999999,0.557,0.5529999999999999,0.551,-0.023,-0.82,-0.009000000000000001,-0.009000000000000001,-0.013999999999999999,-0.973,-0.009000000000000001,0.551,-0.016,0.649,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,34.8077,0.0,8.426960000000001,0.0,122.338,0.0,0.136693,0.0,0.00474399,0.0,4.17483,0.0,11.5688,0.0,17.7344,0.0,12.6477
MMRF_2038,0.496,-0.019,-0.035,0.545,-0.021,0.534,-0.022000000000000002,-0.033,0.534,0.556,0.542,0.561,0.945,0.512,-0.016,-0.04,-0.021,-0.02,-0.019,-0.021,0.9440000000000001,-0.04,-0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.535,-0.009000000000000001,-0.009000000000000001,0.579,-0.001,0.57,0.006,0.015,0.578,0.5760000000000001,0.5770000000000001,0.573,0.988,0.544,0.013999999999999999,0.003,0.011000000000000001,0.011000000000000001,-0.009000000000000001,-0.001,0.988,0.013999999999999999,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,8.21379,0.0,0.0233861,0.0,45.056999999999995,0.0,0.0,0.0,0.0,0.0,0.39713000000000004,0.0,0.303093,0.0,25.4844,0.0,6.93279
MMRF_2039,-0.0135,-0.6685000000000001,-0.3825,0.426,-0.031,0.385,0.5585,-0.006,-0.0005,0.41000000000000003,0.4,-0.022,0.415,-0.02,-0.034499999999999996,-0.7110000000000001,-0.013000000000000001,-0.0010000000000000009,-0.6685000000000001,-0.031,0.4145,0.030500000000000003,-0.046,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.014,-0.6765000000000001,-0.40199999999999997,0.457,-0.019,0.4185,0.6225,-0.0165,-0.004,0.477,0.4595,0.021500000000000002,0.44599999999999995,0.0075,-0.002999999999999999,-0.706,0.0115,0.022000000000000002,-0.6765000000000001,-0.019,0.44599999999999995,-0.026000000000000002,-0.10250000000000001,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.46482599999999996,0.0,3.624025,0.0,46.11275,0.0,0.12320429999999999,0.0,0.020514954999999998,0.0,0.8399179999999999,0.0,0.1670889,0.0,13.8947,0.0,9.059905
MMRF_2041,0.005,-1.002,-0.986,0.002,0.015,-0.003,0.015,0.015,0.037000000000000005,-0.003,0.003,-0.001,-0.002,-0.006999999999999999,0.002,0.584,-0.977,-0.003,-1.002,0.015,0.03,0.024,-1.02,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008,-0.99,-1.003,-0.006999999999999999,-0.006,-0.013000000000000001,0.023,-0.003,-0.017,-0.009000000000000001,-0.008,-0.006,-0.003,-0.005,-0.004,0.5670000000000001,-0.976,-0.003,-0.99,-0.006,-0.003,-0.008,-1.015,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296267,0.0,320.661,0.0,17.1127,0.0,0.0177274,0.0,0.06387849999999999,0.0,0.50176,1.0,30.9757,0.0,87.4294,0.0,20.0919
MMRF_2043,0.516,-0.841,-0.853,0.902,-0.204,0.518,-0.025,-0.018000000000000002,-0.003,0.157,0.521,0.514,0.514,0.512,-0.008,-0.012,-0.025,-0.009000000000000001,-0.841,-0.204,0.5479999999999999,-0.012,-0.025,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,0.518,-0.8420000000000001,-0.835,0.905,-0.2,0.516,-0.006,-0.009000000000000001,-0.002,0.16699999999999998,0.517,0.517,0.517,0.517,-0.012,-0.011000000000000001,-0.006,-0.006,-0.8420000000000001,-0.2,0.506,-0.006999999999999999,0.037000000000000005,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,31.9236,0.0,0.214373,0.0,8.27007,0.0,0.0306086,0.0,0.1217,0.0,0.406109,0.0,0.445554,0.0,79.9907,0.0,8.866430000000003
